key,count
saji-sajian,33
saka tatal,33
sakelek,33
sarjana utama,33
sarwal,33
segaya,33
sekedup,33
sekira-kira,33
sekstiliun,33
sel adipose,33
selaberak,33
selingar,33
sembiang,33
semut tukang kayu,33
sengih,33
serampin,33
serawal,33
serual,33
sesanggup,33
sespimpol,33
setambul,33
seteger,33
seterap,33
sianang,33
singgul,33
soyak,33
sp.b.onk.,33
sulat-sulit,33
sungkah,33
superskripsi,33
suprafiks,33
tahap penyangkalan,33
takteratur,33
talak dua,33
talbiah,33
tangan turun,33
tanwujud,33
tari keris,33
tatamba,33
tengalan,33
teori kebebasan,33
terajak,33
terhal,33
terjeblok,33
terkilat,33
terlayak,33
terlepa,33
tertelusuri,33
tertentang,33
tertonjol,33
tetrode,33
timpanitis,33
tipe cuaca,33
tojoh,33
trigraf,33
umpan api,33
ungkau,33
usutan,33
vangka,33
webtun,33
wol kaca,33
zigomorf,33
zigote,33
aboa,32
absonan,32
abuk-abuk,32
adaini,32
adat pepadun,32
air sembahyang,32
aji ratu,32
aksostil,32
alat pandang,32
aldotriosa,32
alfur,32
alih huruf,32
ambang mutlak,32
ambasade,32
amblong,32
amonium sulfida,32
andukan,32
angioplasti balon,32
anikonisme,32
antediluvium,32
arborikultur,32
armorer,32
armos,32
arus angin barat,32
asam cekala,32
awan malam,32
bacik,32
baduyut,32
baiduri pandan,32
bakalaureat,32
balai tinggi,32
balgam,32
baptis air,32
basalo,32
basanit,32
batas retensi,32
belabas,32
belahong,32
belangir,32
belantan,32
belungsing,32
bendoyo,32
benian,32
berat mulut,32
berbanyak-banyak,32
bercepat-cepat,32
beringsut-ingsut,32
berkeledar,32
berkipas-kipas,32
berkoleksi,32
berkoreng,32
bermudarat,32
bersepadan,32
bertukar kulit,32
bijana,32
biusan,32
blumkol,32
boikot massal,32
bolehan,32
bor putar,32
buhuk,32
bujam,32
bungkus gelembung,32
buyur,32
casu quo,32
caturwarna,32
ceduk,32
celangak,32
celupak,32
cerbak,32
cercap,32
cinteng,32
cuci-maki,32
curo,32
dalfin,32
danau oligotropik,32
darpana,32
"datang tampak muka, pulang tampak punggung",32
datang-mendatangi,32
daun berlangkas,32
debitur grup,32
defibrinasi,32
dehidrat,32
deklerer,32
delepak,32
deragem,32
devitrifikasi,32
diet kombinasi,32
disoperasi,32
duodesimal,32
eau de vie,32
ekabahasawan,32
ekofraksia,32
ekoklimat,32
emrat,32
endasan,32
eskas,32
fasc.,32
gagape,32
galanggasi,32
gangan humbut,32
gayang-gayang,32
gegisik,32
geledur,32
gelinggam,32
gelompar,32
genangan pasang,32
gengsot,32
gerilyawati,32
gerim,32
gubrisan,32
gula kurma,32
hak pertuanan,32
hangkang,32
hantu bungkus,32
harga impas,32
hasai,32
helikonia,32
hidropati,32
hijau gadung,32
hiperamnesi,32
hipoplankton,32
histaminase,32
hormon inkretin,32
huakiau,32
hukah,32
idam-idam,32
insektologi,32
jaket safari,32
jejap,32
jelejeh,32
jenggar,32
jengkelit,32
jengkit,32
jerok,32
jobak,32
jompak,32
juek,32
jujah,32
juru selam,32
kabut laut,32
kamantuhu,32
kapu-kapu,32
karatase,32
kareseh-peseh,32
kasuis,32
keastronomian,32
kebadungan,32
kedaifan,32
keekstreman,32
kekapas,32
kelipar,32
kembar dua telur,32
kembera,32
kepris,32
kepuyuh,32
kerakeling,32
kerutak,32
ketaklengkapan,32
ketaktersediaan,32
ketepeng kecil,32
ketiding,32
keturunan setan,32
kilayu,32
kismat,32
klasifikasi awan,32
klausa nominal,32
klausa subordinatif,32
koboi-koboian,32
komaliwan,32
komisi keuntungan,32
komunistofobia,32
kopat-kapit,32
kopokan,32
kritik naskah,32
kritografi,32
krominans,32
kromoprotein,32
kuadrupleks,32
kurang pikir,32
kurvilinier,32
kwanza,32
laik udara,32
laku lajak,32
landap,32
larikan tanaman,32
legaran,32
legitimas,32
leproseri,32
letos,32
levo-,32
liang roma,32
limfoblastoma,32
m.k.k.,32
main satu babak,32
main tempel,32
majalah merdeka,32
majati,32
makantuh,32
malaikat rakib,32
manggusta,32
mani beku,32
mati bujang,32
megalosit,32
melantakkan,32
melantang,32
meledeki,32
melindap,32
melutut,32
memahitkan,32
memancal,32
memangkalkan,32
membedakkan,32
memberi telinga,32
membesar-besar,32
membulati,32
mementung,32
memikir-mikir,32
menampel,32
menamsilkan,32
menarik janji,32
mencuru,32
mendengus-dengus,32
mendusta,32
menempur,32
mengambil panjang,32
mengerit,32
menggusari,32
menghelakan,32
mengkaras,32
mengolah pikir,32
menjubeli,32
mensyirikkan,32
menujui,32
menyenggak,32
menyerempakkan,32
merabai,32
meradukan,32
merawatkan,32
merunding,32
metasenter,32
mikrofotografi,32
mincid,32
morfem segmental,32
mukhalis,32
musnid,32
mutabar,32
mutu relatif,32
najis ringan,32
nasionisme,32
neurosis obsesif-kompulsif,32
nisbah pajak,32
oikumenisme,32
opau,32
pajak kabupaten atau kota,32
pananti,32
pancalomba modern,32
panggung prosenium,32
panggung sirkus,32
panjang hati,32
papan profil,32
paratipe,32
pedadah,32
pematok,32
pembentak,32
pendau,32
penenteraman,32
pengabur,32
pengarit,32
pengobralan,32
penjaga udara,32
penyendirian,32
percadangan,32
peta bagan,32
pintu mati,32
pluvial,32
pohon butun,32
politik pemisahan,32
pomologi,32
postscriptum,32
presbiterium,32
pungak-pinguk,32
putus harga,32
rawinsonde,32
rayau,32
remenia,32
rempah ratus,32
repuh,32
rok balet,32
rubaiat,32
sambut-menyambut,32
sawo beludru,32
seasas,32
sekors,32
sel beban,32
selibut,32
selimpang,32
seliri,32
selupat,32
sempuras,32
senggol-menyenggol,32
sepiritus,32
seranggung,32
seroda,32
serpai,32
seterup,32
seukur,32
sikikih,32
sindrom disekuilibrium,32
sipat kuping,32
sougb,32
stereofoni,32
struktur semantis,32
sungkal,32
supramolekuler,32
suraloka,32
swakaji,32
taawud,32
tahun iklim,32
takpeduli,32
tali sipat,32
tamatulkalam,32
tangki apung,32
tekoan,32
temenung,32
tengkelek,32
tenguh,32
tepeh,32
termenung-menung,32
termimpi-mimpi,32
terpanting,32
tersahih,32
tersenyap,32
tersimpuh,32
tinggi dominan,32
tipograf,32
tobada,32
tobat sambal,32
tolap,32
tukang serobot,32
tunjangan perceraian,32
turinisasi,32
ufti,32
ungap-ungap,32
unting tunggal,32
velarisasi,32
ventilasi bantu,32
vitamin q,32
wadasan,32
warna akromatik,32
wregu,32
wulen,32
zat pelawan,32
ablur,31
abnus,31
abrag,31
adaptasi kebudayaan,31
akualung,31
alkomlek,31
aminisasi,31
anemogram,31
anggur obat,31
animato,31
antemeridiem,31
antisiklonal,31
asam lemak takjenuh,31
asap air,31
autologi,31
avunkulokal,31
awota,31
bakdahu,31
baliu,31
balombong,31
bandar sampah,31
basilari,31
batir-batir,31
bayam putih,31
bebecek,31
beklit,31
bekuku,31
belangah,31
beledi,31
belengkok,31
bergelegar,31
berhati binatang,31
berjaja,31
berkaok-kaok,31
berkesah,31
berkik gunung maluku,31
berkucir,31
bermalu,31
berpentingan,31
bertenggat,31
bertuankan,31
bertunda,31
berubah akal,31
beserban,31
besi papan,31
biawak pohon,31
biek,31
bimbang hati,31
bintur,31
biostatika,31
bisektor,31
cakus,31
candat,31
cangkir piring,31
capir,31
celepik,31
cengi,31
ceratuk,31
corong penetasan,31
croix de guerre,31
culak,31
damotin,31
danau eutropik,31
dataran abisal,31
daun rambu,31
debup,31
decing,31
degam,31
dencang,31
deutranopia,31
disembarkasi,31
dolak-dalik,31
donatir,31
dromomania,31
décolleté,31
economische zaken,31
eigennilai,31
ekologi bahasa,31
emas tempaan,31
emetofobia,31
engah-engah,31
femtometer,31
fiasko,31
fisika awan,31
fotostat,31
froteurisme,31
fungsi iterasi,31
furuk,31
galibut,31
gedabir,31
gedung bicara,31
gegem,31
gelabur,31
gelap pikiran,31
gelocak,31
genjrang,31
genre prosa,31
gerenyit,31
gerepek,31
gindul,31
golbi,31
gotrok,31
gunung pesawaran,31
hadyu,31
hanwil,31
hasyis,31
hernia akuisita,31
higrotermogram,31
hitam berkilat,31
homorgan,31
hukum pidana materiel,31
hutan pegunungan atas,31
ilmu halimunan,31
imunokompetensi,31
industri pelopor,31
interkonsonantal,31
isokron,31
jahul,31
jaksi,31
jamak qasar,31
jelanak,31
jelapak,31
jemaring,31
jembiah,31
jeruk pacitan,31
jlegur,31
jontrot,31
juru langsir,31
jus sanguinis,31
kabu-kabu,31
kabut es,31
kaca pembakar,31
kaki sebelah dalam,31
kalimat bersusun,31
kalobe,31
kamitua,31
kamus aneka bahasa,31
kasintu,31
katun bangkok,31
kayu jarum,31
kebasian,31
keciak,31
kelayakan menggunakan bangunan,31
kelicap,31
kelompok pemirsa,31
kelurut,31
kepejalan,31
kepromotoran,31
kera belanda,31
keredaan,31
kerocok,31
kerunkel,31
ketercerahan,31
ketermampatan,31
kibernetika,31
kinestesiometer,31
kipai,31
klausa intransitif,31
klavikor,31
kloroformat,31
klub wartawan,31
kolodion,31
koral lunak,31
kupu-kupu gajah,31
labres,31
lailatulqadar,31
lakonik,31
lapor berita,31
latihan peta,31
layanan lalu lintas udara,31
legaat,31
legek,31
lencun,31
lenggundi,31
lengkayap,31
lengkur,31
lereng kritis,31
lerum,31
libidis,31
licau,31
lidah lembu,31
lignum vitae,31
limfadenoma,31
lingkawa,31
lutung kelabu,31
majakeling,31
mamanah,31
masyhaf,31
melambat-lambatkan,31
melecit,31
melencong,31
melengser,31
melepaskan hati,31
melunjurkan,31
memarak,31
mematroli,31
memepat,31
memesrakan,31
memurukkan,31
menagan,31
menarik bea,31
mencongklang,31
mendevaluasikan,31
mendreng,31
menelusuk,31
mengambil layar,31
mengambil muka,31
mengedangkan,31
mengempang,31
menggawat,31
menggeli,31
menggocoh,31
mengikalkan,31
mengkerang,31
menguankan,31
menguncikan,31
menjawat,31
menjenggut,31
menjuluk,31
menyama-nyamai,31
menyembunyikan muka,31
meragut,31
merampus,31
merasuk hati,31
merawat konsumen,31
merempuh,31
meriam buluh,31
meronim,31
merumbai,31
meteorologiwan,31
migrasi desa kota,31
minyak anis,31
minyak mengering,31
minyak patra,31
mujtamak,31
multirasialisme,31
muwakal,31
nafsu iblis,31
nawala patra,31
nichiren daishonin,31
nyenyep,31
obat jerih,31
obstruen,31
organisme termofilik,31
ortodentis,31
osilograf,31
ovoglobulin,31
panteistis,31
papan alur,31
paradah,31
paspor nansen,31
pateram,31
patung peraga,31
pedusi,31
pelacak wajah,31
pelangkahan,31
pelangkin,31
pemalut,31
pemanis artifisial,31
pembalas jasa,31
pemboyongan,31
pencabikan,31
pencakup,31
pendaga,31
pendekatan paternalis,31
pendekatan pemrosesan informasi,31
penerjang,31
pengawal kehormatan,31
penggertakan,31
pengipasan,31
pengitaran,31
pengujian dokumentasi,31
penurunan bentuk,31
penyajak,31
"penyakit kaki, tangan, dan mulut",31
penyampoan,31
penyerempet,31
penyisikan,31
perbahasaan,31
perintah halus,31
pernovelan,31
persangkutan,31
perselah,31
pertahanan zona,31
peta ketebalan,31
petikan suara,31
plot bode,31
pondongan,31
pramupintu,31
produk nasional kotor,31
prosa berirama,31
pteropoda,31
pukulan depan,31
puruk-parak,31
rabulizat,31
rakung,31
ranggak,31
ranyah,31
rengkeh,31
rengkiang,31
renjat,31
rongkoh,31
ruba-ruba,31
rungguh,31
runjung betina,31
rupadatu,31
sagu betawi,31
sagur,31
sakramentalia,31
sambung tangan,31
sanggarunggi,31
sangsam,31
sarageni,31
sekedeng,31
selading,31
seleksi lapangan,31
selibu,31
selukung,31
semut angkrang,31
sengkela,31
serupih,31
setiabu,31
seujung rambut,31
siklopropenoid,31
silindroid,31
simpangan mutlak,31
sp.p.d.,31
subkategorisasi,31
syahsiah,31
tajio,31
taknyaman,31
takpercaya,31
tali kail,31
tanda penyingkat,31
taneyan lanjang,31
tapai uli,31
tedarus,31
teks linguistik,31
telearsika,31
tempala,31
tenda kubah,31
tenggaring,31
tengkolok,31
teori perkembangan keluarga,31
tepam,31
teralang,31
tercanang,31
tergelung,31
teriba,31
terkesal,31
tersantun,31
tersarung,31
tertebang,31
tingkalak,31
trekbal,31
tripofobia,31
trombonis,31
udara kutub,31
ugutan,31
ulaman,31
ulayah,31
ulung-ulung,31
unggat-unggit,31
ungkang-ungkit,31
vulpen,31
wabakdu,31
werit,31
widya pasraman,31
xenograf,31
yahudiah,31
yuwo,31
absorpsi aktif,30
agriologi,30
akeul,30
akhlas,30
alih tanam,30
aluran air,30
asam-asaman,30
asidenton,30
asuransi segala risiko,30
atas-mengatasi,30
autolitograf,30
awat-awat,30
baharok,30
balumba,30
bangkasan,30
bangsawati,30
bapak kecil,30
baskat,30
belintang,30
belukar muda,30
belukut,30
berajut,30
berasap-asap,30
berboros-boros,30
bercarut,30
berdwifungsi,30
berengut,30
berkapang,30
berkesiur,30
berkuteks,30
berlengah-lengah,30
berlimau,30
bermakrifat,30
berpanen,30
berpolisemi,30
berputrakan,30
bersangkar,30
bersikutan,30
bersilaju,30
bertarawih,30
besi cetak,30
besi delta,30
besikal,30
bintang pari,30
bioteror,30
bulan sabit baru,30
cagat,30
caima,30
cambung,30
candle power,30
cerkau,30
cerompong,30
cerotok,30
cerowok,30
cokmar,30
cungklik,30
curaian,30
dada ruah,30
danau rombebai,30
datang hati,30
dedulang,30
delima kuning,30
delinggam,30
depakan,30
diare pelancong,30
dinding awan,30
dipengapakan,30
durasi inap,30
ekderon,30
ekor pulau,30
eksodos,30
elektrokusi,30
emitans,30
enologi,30
entah-berentah,30
entente cordiale,30
ergasiofit,30
erpah,30
es bening,30
fekundasi,30
filofobia,30
filokuinon,30
fotomikrografi,30
galaganjur,30
galiung,30
gamopetal,30
garindin,30
garwa padmi,30
gedebar-gedebur,30
gedebung,30
gedembai,30
gedembal,30
gejala sastra,30
gelabir,30
gelalar,30
gelebuk,30
gelemberan,30
gelintar,30
gelogok,30
gemirang,30
genih,30
gerawat,30
gerita,30
geruit,30
gigi air,30
gol biasa,30
gonidium,30
grafologis,30
gubit,30
gulang-gulang,30
gusrek,30
hadiah adipura,30
hak milik mutlak,30
hak substantif,30
hancur-menghancurkan,30
harawan,30
harta usaha,30
hektograf,30
helikopter kargo,30
heliometer,30
hiperon,30
hitler-jugend,30
hutan komersial,30
iktisab,30
induk utang,30
irigasi buatan,30
isi frekuensi,30
isofon,30
isoklin,30
istri gelap,30
jambu air mawar,30
jenang katul,30
jurat,30
kacoak,30
kambrau,30
kamsen,30
karabu,30
karengga,30
keafiatan,30
kecepatan garis,30
kederang,30
kehel,30
kejang laring,30
kekebik,30
kekemben,30
kelik-kelik,30
kelikah,30
kelonet,30
kencrang-kencring,30
kepala bahu,30
kerencung,30
kerja sawah,30
kerul,30
kesentralan,30
ketahiran,30
ketaksadaran kolektif,30
kharab,30
kimpa,30
kiruh,30
kleptoman,30
kocoh,30
kodok buduk,30
kohiponim,30
komparasi sosial,30
komunikabilitas,30
kondum,30
kongkoan,30
konsentrasi permukaan,30
kopi keras,30
kuda pos,30
kulio,30
kunce,30
kuratorium,30
labu ular,30
lambung bebas,30
lengkanas,30
lenyak,30
lepas buku,30
lete-lete,30
lingkaran sepusat,30
logawiah,30
lokika,30
lompat tiga,30
luar bicara,30
m.ud.,30
mak ngah,30
makdan,30
mamano,30
mantawai,30
mantri ukur,30
masa intelektual,30
mati ayam,30
melanturkan,30
melensa,30
melewarkan,30
meluarkan,30
membuang garam ke laut,30
memestakan,30
mempening,30
memuisikan,30
mendaga,30
mendefragmentasi,30
menebuk,30
mengambil pedoman,30
mengambur,30
mengapakan,30
mengasongkan,30
mengasyiki,30
mengentak-entak,30
menggalah,30
menggempakan,30
menggerecoki,30
mengkerat,30
mengkreatifkan,30
mengomong,30
mengusaikan,30
menjahatkan,30
menokohi,30
mentelah,30
menuruti jejak,30
menyampingi,30
menyanitasi,30
menyekap mulut,30
menyelipi,30
menyerahkan jiwa raga,30
menyerang hari,30
menyerongkan,30
merawai,30
metode mengetik,30
minatu,30
mitisida,30
mutiara buatan,30
ninggrum,30
nyamuk gajah,30
obat vaginal,30
ogonium,30
olahraga demonstrasi,30
omnipoten,30
ordonans,30
pacilingan,30
pakanira,30
pakma,30
pancarajadiraja,30
pangkal kerongkongan,30
papaken,30
partikel penegas,30
pascakawin,30
pasta rigatoni,30
pasumandan,30
pegoh,30
peka krisis,30
pekulun,30
pelarik,30
pelasik,30
pemair,30
pemakan suspensi,30
pemanis bergizi,30
pemanjat sosial,30
pemegang andil,30
penafkahan,30
pendepositan,30
penerjemahan setia,30
pengaktualan,30
pengaryaan,30
penggarang,30
penggugusan,30
penimbaan,30
penisilinat,30
penjeblosan,30
penjual ulang,30
penuh perut(ku),30
penyakit christmas,30
penyalip,30
perazia,30
perbahasa,30
perotasian,30
perukunan,30
perut kaki,30
peta geologis,30
peta kadastral,30
peta seismik,30
petaan,30
pewasiat,30
pindakaas,30
pisah tidur,30
pisang manila,30
pluviometer,30
polihidrik,30
popondi,30
presiositas,30
prosodis,30
protein terigu,30
protolisis,30
pseudomorf,30
psoriosis,30
puerpera,30
pulut-pulut,30
ragam hormat,30
rebas,30
rekstok,30
retenidos,30
revisibilitas,30
riang ria,30
ringih,30
rodensial,30
ruadat,30
safih,30
sambung-bersambung,30
sambungan tangan,30
sanglir,30
searus,30
seasli-aslinya,30
selampuri,30
senggulung,30
sentung,30
seperitus,30
serdak,30
serengeh,30
serudi,30
setala,30
setimbal,30
siketumbak,30
sirkumfiks,30
sirokumulus,30
sistem saraf periferal,30
skala suhu fahrenheit,30
skema warna analog,30
sompoh,30
speleolog,30
stereograf,30
suboptimasi,30
suhu pengembunan,30
surat buta,30
swaimbas,30
tafia,30
tahsil,30
tekalak,30
teknifon,30
tekoh,30
telabat,30
telempap,30
telingkung,30
tembis,30
tempilai,30
tempinah,30
tengis,30
teori pelabelan,30
teredup,30
teritik,30
terjerang,30
terkapah-kapah,30
terlengah,30
termometer minimum,30
tersepuh,30
tersopan,30
tes bender-gestalt,30
tetragon,30
tinggi dasar awan,30
tipis telinga,30
tokoh datar,30
totum pro parte,30
traktasi,30
transmetilasi,30
trayek wisata,30
tungko,30
turnoi,30
uang kuat,30
ubel-ubel,30
ubi benggala,30
ugeran,30
utar-utar,30
vermiliun,30
vulvodinia,30
walakhir,30
warga jagat,30
zatua,30
abad komputer,29
adipatni,29
agrad,29
air permen,29
air pertumbuhan,29
amonium tiosianat,29
amosi,29
analisis drama,29
arus tidal,29
at-takasur,29
atap gonjong,29
awalengas,29
awan tengah,29
bagai air di daun talas,29
bakas lewu,29
bakau hitam,29
bakau minyak,29
bakdu,29
barometri,29
belahak,29
belebat,29
beleda,29
belenting,29
belingut,29
beludar,29
belukang,29
benderung,29
benggang,29
berasyik-asyik,29
berbaik-baikan,29
berbalik pulang,29
bercoreng,29
berdentuman,29
berdenyar,29
bereng-bereng,29
berfamili,29
bergombal,29
berinsang,29
berjuntaian,29
berletih-letih,29
bermatakan,29
berpancaran,29
berpaya-paya,29
bersuap,29
bertempel,29
berusak,29
biaya penaksiran,29
bincut,29
biverbal,29
blanggreng,29
brakisefalik,29
brigade lintas udara,29
cacing nipah,29
cahi,29
cakap kosong,29
cari-carian,29
cekih,29
ceklekan,29
celas-celus,29
cempek,29
cemukiran,29
cendala,29
cengek domba,29
